entity:ID,name,:LABEL
e1092,复平面,my_entity
e1093,积事件,my_entity
e1094,同底数幂,my_entity
e1095,临界点,my_entity
e1096,截距,my_entity
e1097,简单随机抽样,my_entity
e1098,焦弦,my_entity
e1099,零向量,my_entity
e1100,最简二次根式,my_entity
e1101,因变量,my_entity
e1102,二元一次不等式,my_entity
e1103,下限,my_entity
e1104,折线图,my_entity
e1105,茎叶图,my_entity
e1106,空间几何体,my_entity
e1107,单调不增,my_entity
e1108,内非负,my_entity
e1109,链式法则,my_entity
e1110,非负整数,my_entity
e1111,点差法,my_entity
e1112,平均偏差,my_entity
e1113,中间变量,my_entity
e1114,边心距,my_entity
e1115,垂径定理,my_entity
e1116,内角和,my_entity
e1117,下界,my_entity
e1118,双曲正弦函数,my_entity
e1119,频率直方图,my_entity
e1120,平面直角坐标系,my_entity
e1121,几何,my_entity
e1122,无实数根,my_entity
e1123,通分,my_entity
e1124,平方平均数,my_entity
e1125,列表法,my_entity
e1126,最大值,my_entity
e1127,当型循环结构,my_entity
e1128,开方,my_entity
e1129,取值范围,my_entity
e1130,平面图形,my_entity
e1131,长方体,my_entity
e1132,分数指数幂,my_entity
e1133,双钩函数,my_entity
e1134,因式分解法,my_entity
e1135,成比例,my_entity
e1136,代入法,my_entity
e1137,积分方程,my_entity
e1138,复数,my_entity
e1139,分解因式,my_entity
e1140,单位向量,my_entity
